route_name,bstop_arrive_time,bstop_leave_time,stop_time,node_name,node_x_pos,node_y_pos
남천1,20200103173428,20200103173434,7,영남외국어대 건너,128.73136,35.78813
818,20200103173428,20200103173455,27,반야월저탄장앞,128.70035,35.87326
818,20200103173429,20200103173448,20,부호리,128.80459,35.90108
399,20200103173430,20200103173439,9,경북권역재활병원 건너,128.7663,35.81611
남산1,20200103173432,20200103173441,10,진못(경산방향),128.78451,35.81112
818,20200103173434,20200103173443,9,반야월저탄장건너,128.69864,35.87336
남산2,20200103173436,20200103173442,6,남산휴게소 건너,128.84978,35.75494
990,20200103173436,20200103173522,48,범어역(2번출구),128.62115,35.8593
818,20200103173436,20200103173501,26,대구대정문 건너,128.84848,35.89699
용성1,20200103173437,20200103173443,6,내촌리(용성방향),128.89223,35.81538
100,20200103173438,20200103173506,29,경산중고등학교 앞,128.74895,35.82305
918,20200103173438,20200103173459,22,옥곡부영두리마을,128.73443,35.80978
399,20200103173441,20200103173449,8,농업기술센터 건너,128.81301,35.81565
남천1,20200103173442,20200103173455,13,한국복지사이버대학,128.73058,35.78664
990,20200103173447,20200103173458,11,연호동화훼단지2,128.6744,35.84544
990,20200103173450,20200103173528,40,옥산네거리(경산방향),128.72663,35.82405
109,20200103173453,20200103173505,12,신촌리3(금구방향),128.79462,35.84989
399,20200103173454,20200103173502,8,시립박물관,128.7647,35.81554
남천1,20200103173456,20200103173511,16,중앙초교,128.73332,35.82214
818,20200103173502,20200103173557,58,아양교역(2번출구),128.63916,35.88675
818,20200103173502,20200103173508,6,대림육교2,128.742,35.87238
990,20200103173504,20200103173511,7,경북권역재활병원 건너,128.76628,35.81618
남천1,20200103173504,20200103173536,33,서부1동행정복지센터,128.72807,35.82147
818,20200103173505,20200103173514,10,대구대삼거리(대구대방향),128.82532,35.90089
100,20200103173506,20200103173519,13,구.남부정류장건너2,128.64794,35.85784
918,20200103173506,20200103173621,77,중방네거리(경산방향),128.73528,35.83125
남산1,20200103173506,20200103173612,68,신천입구(경산방향),128.78086,35.81163
100,20200103173509,20200103173523,14,점촌입구(한의대방향),128.77225,35.80533
399,20200103173509,20200103173535,27,고산도서관,128.71029,35.8387
109,20200103173510,20200103173530,21,대청환경 건너,128.79312,35.84992
남천1,20200103173510,20200103173516,6,대구외국어대학 건너,128.72773,35.7854
818,20200103173513,20200103173614,63,녹원맨션1,128.72789,35.87183
100,20200103173514,20200103173546,33,헬로TV대구방송앞,128.6273,35.83916
남천1,20200103173514,20200103173542,29,"산전리,대명1리(경산방향)",128.72155,35.78314
압량1,20200103173515,20200103173526,12,일언리(대경대방향),128.80723,35.84258
818,20200103173515,20200103173527,12,반야월시장1,128.70375,35.87284
818,20200103173515,20200103173532,18,대구대종점 건너,128.8505,35.89702
918,20200103173516,20200103173524,8,금구동(진량방향),128.76745,35.85361
399,20200103173518,20200103173526,9,자인삼거리(자인방향),128.818,35.81529
399,20200103173518,20200103173519,3,송림리(용성방향),128.90199,35.79894
990,20200103173519,20200103173540,22,자인부대,128.81623,35.826
918,20200103173521,20200103173559,40,백천윤성A,128.74173,35.80424
990,20200103173521,20200103173607,47,2호선반월당역2,128.59493,35.86525
818,20200103173522,20200103173526,5,사복동입구교차로건너,128.74681,35.87194
경산1-1,20200103173523,20200103173532,9,사동고등학교 건너,128.75218,35.80753
100,20200103173526,20200103173714,112,수성대학교앞,128.64943,35.85704
109,20200103173526,20200103173556,31,계양주공아파트 건너,128.75284,35.81821
990,20200103173527,20200103173535,8,사동원룸단지(경산방향),128.76306,35.81694
100,20200103173532,20200103173547,15,점촌(한의대방향),128.77234,35.80374
399,20200103173532,20200103173603,32,사동부영1차A,128.76297,35.81185
818,20200103173533,20200103173603,31,정동고등학교앞,128.69542,35.87365
818,20200103173533,20200103173553,20,대구대종점,128.85155,35.89701
399,20200103173535,20200103173559,25,효신초등학교 앞,128.63439,35.87184
399,20200103173535,20200103173553,19,자인시장입구(자인방향),128.81999,35.81663
용성1,20200103173536,20200103173551,16,외촌리(용성방향),128.88542,35.81619
399,20200103173537,20200103173613,44,자인정류장,128.82659,35.81625
990,20200103173537,20200103173559,22,계양네거리(자인방향),128.74912,35.82278
100,20200103173538,20200103173612,35,경산보건소,128.74413,35.8238
남산2,20200103173539,20200103173545,6,갈고개휴게소,128.8584,35.74707
918,20200103173539,20200103173622,45,삼주봉황타운1차,128.82239,35.88416
100,20200103173543,20200103173555,12,계양네거리(자인방향),128.74917,35.82283
남천1,20200103173543,20200103173555,13,"산전리,대명1리(청도방향)",128.72234,35.78392
남천1,20200103173545,20200103173609,25,국민건강보험공단(경산역),128.73052,35.8208
818,20200103173545,20200103173643,60,상림리 건너,128.83166,35.90191
818,20200103173545,20200103173601,16,방촌역(2번출구),128.66883,35.87997
818,20200103173548,20200103173618,31,효신초등학교 앞,128.63441,35.87183
818,20200103173548,20200103173555,8,퀸벨호텔건너,128.66248,35.88282
399,20200103173551,20200103173612,22,도시철도담티역(3번출구),128.65338,35.85502
990,20200103173551,20200103173623,33,서부1동행정복지센터,128.72791,35.82145
990,20200103173551,20200103173558,7,등기소 건너,128.75996,35.81822
818,20200103173551,20200103173619,29,경일·호산대학교(대구방향),128.80261,35.90043
109,20200103173552,20200103173610,19,신촌리마을회관 건너,128.7899,35.85044
809,20200103173553,20200103173606,13,백천윤성A 건너,128.74214,35.8056
399,20200103173554,20200103173621,28,경산시청별관(경산농협),128.74035,35.82395
991,20200103173554,20200103173616,23,영대교(영대방향),128.73208,35.83401
918,20200103173558,20200103173637,40,옥곡한일유엔아이,128.73298,35.81294
990,20200103173559,20200103173637,39,펜타힐즈더샵1차 앞,128.71957,35.82884
818,20200103173559,20200103173623,25,금락초교 건너,128.82314,35.91075
압량1,20200103173600,20200103173609,9,계림리마을회관 건너,128.80978,35.83854
109,20200103173600,20200103173611,11,신대삼거리,128.7725,35.83456
818,20200103173602,20200103173610,8,대구대(정문1),128.85057,35.89707
100,20200103173603,20200103173638,37,사동중 건너,128.76011,35.81445
818,20200103173603,20200103173611,8,금정사,128.81902,35.86868
809,20200103173605,20200103173629,24,롯데시네마,128.73416,35.83417
399,20200103173606,20200103173613,7,송림길(용성방향),128.89366,35.79903
818,20200103173608,20200103173635,28,반야월역(국철)건너,128.709,35.87226
100,20200103173609,20200103173704,57,태왕드림하이츠 건너,128.75171,35.8221
818,20200103173611,20200103173632,22,해안역(1번출구),128.66015,35.88346
399,20200103173612,20200103173635,24,코오롱아파트,128.63283,35.87037
남천1,20200103173614,20200103173658,46,산전리(대명교),128.72076,35.78344
990,20200103173615,20200103173625,10,경북자동차고,128.8197,35.82215
남천1,20200103173618,20200103173625,7,대구외국어대학,128.72615,35.78535
818,20200103173619,20200103173628,10,방촌치안센터건너,128.67196,35.87908
818,20200103173619,20200103173628,9,대구대(정문2),128.84795,35.89705
918,20200103173622,20200103173644,22,현흥초교,128.77216,35.86187
990,20200103173622,20200103173705,45,태왕드림하이츠 건너,128.75165,35.82213
100,20200103173625,20200103173645,20,연호동화훼단지2,128.67443,35.84539
809,20200103173628,20200103173806,102,백천주공정문,128.74143,35.804
818,20200103173628,20200103173641,13,코오롱아파트,128.63282,35.87034
압량1,20200103173630,20200103173637,7,야창지 건너,128.81129,35.83558
809,20200103173630,20200103173636,7,영대교(대구방향),128.73311,35.83423
100,20200103173631,20200103173639,8,수성요양병원,128.62472,35.84289
용성1,20200103173633,20200103173642,9,도덕경로당입구,128.88064,35.81194
990,20200103173633,20200103173649,16,방공포병학교건너,128.67091,35.84723
991,20200103173635,20200103173645,10,중방e편한세상(구.세왕주유소),128.73579,35.83398
991,20200103173636,20200103173659,24,롯데시네마,128.7342,35.83418
399,20200103173637,20200103173652,15,사동중,128.75768,35.81549
818,20200103173637,20200103173647,11,송정삼거리4,128.73112,35.87174
818,20200103173638,20200103173652,14,사복동입구교차로,128.74937,35.87235
109,20200103173639,20200103173702,24,신대2리구판장 앞,128.77508,35.83671
경산1-1,20200103173639,20200103173707,29,화성파크드림A 건너1,128.75377,35.81075
남천1,20200103173639,20200103173704,26,영남사이버대,128.72961,35.78566
100,20200103173640,20200103173705,26,대구과학고등학교앞,128.6248,35.84398
100,20200103173641,20200103173709,29,경산시청별관(경산농협),128.7404,35.82394
399,20200103173642,20200103173653,11,우방만촌하이츠건너,128.63176,35.86929
399,20200103173644,20200103173655,11,덕천2리(용성방향),128.88939,35.79787
남산1,20200103173645,20200103173653,8,평산동(남성초등학교),128.77527,35.81277
압량1,20200103173646,20200103173707,22,북부동행정복지센터 건너,128.74723,35.83428
100,20200103173646,20200103173714,29,고산도서관,128.71021,35.83857
818,20200103173646,20200103173707,21,LG물류센터앞,128.69032,35.8741
100,20200103173647,20200103173707,21,시지보성아파트앞,128.71295,35.83785
818,20200103173648,20200103173708,20,우방만촌하이츠건너,128.6318,35.86925
818,20200103173649,20200103173722,35,진량보국웰리치A 건너,128.81899,35.87235
399,20200103173650,20200103173743,55,경산시장 건너(대구은행),128.73663,35.82374
818,20200103173650,20200103173708,19,안심효성타운건너,128.71172,35.87207
818,20200103173650,20200103173708,19,부기리LH아파트,128.82387,35.90669
399,20200103173651,20200103173718,28,자인면사무소 건너,128.82337,35.82042
809,20200103173653,20200103173728,37,정평역4번출구,128.73064,35.83418
991,20200103173658,20200103173736,39,현대백화점.동아쇼핑건너,128.58929,35.86607
991,20200103173659,20200103173716,17,임당역2번출구,128.73896,35.83397
남천1,20200103173659,20200103173730,33,대평주공A,128.73325,35.83865
918,20200103173700,20200103173724,25,경산시외버스정류장 건너(국민은행),128.73656,35.82667
991,20200103173700,20200103173707,7,영대교(대구방향),128.73319,35.8342
818,20200103173700,20200103173714,15,홈플러스동촌점앞,128.65666,35.88486
399,20200103173701,20200103173802,64,사월역(2번출구),128.71417,35.83719
399,20200103173702,20200103173729,28,대구농업마이스터고건너,128.70332,35.84133
990,20200103173703,20200103173723,21,자인면사무소 건너,128.82343,35.82045
990,20200103173704,20200103173715,12,동부동행정복지센터 건너,128.75593,35.82006
818,20200103173706,20200103173711,6,숙천동 건너,128.75655,35.87576
818,20200103173706,20200103173823,80,동대구역복합환승센터건너,128.62932,35.87714
918,20200103173707,20200103173751,45,옥곡초교,128.73146,35.81524
990,20200103173708,20200103173801,56,펜타힐즈서한이다음 앞,128.71734,35.83322
918,20200103173709,20200103173731,22,삼주봉황타운입구 건너,128.81787,35.88401
818,20200103173709,20200103173714,5,내리리입구 건너,128.83787,35.90027
남천1,20200103173710,20200103173745,37,옥산네거리(대구방향),128.72752,35.82264
100,20200103173712,20200103173723,12,방공포병학교건너,128.67082,35.8472
남천1,20200103173713,20200103173721,9,영남외국어대정문,128.73072,35.78678
압량1,20200103173714,20200103173721,7,남촌리입구,128.81445,35.82974
818,20200103173715,20200103173741,27,안심역(4번출구),128.73426,35.87134
용성1,20200103173719,20200103173726,8,도덕리(용성방향),128.87806,35.80861
109,20200103173719,20200103173727,8,내리(가일방향),128.78502,35.84604
818,20200103173719,20200103173724,5,은호1리국군대구병원,128.79084,35.89728
818,20200103173721,20200103173753,33,대구대서문,128.84323,35.89885
990,20200103173723,20200103173730,7,담티고개2,128.66595,35.85068
818,20200103173724,20200103173730,6,대림육교1,128.74275,35.8725
399,20200103173725,20200103173732,8,대륜중고등학교앞,128.65663,35.8536
918,20200103173726,20200103173812,48,영남대 앞,128.7536,35.83647
990,20200103173726,20200103173750,25,동부동행정복지센터,128.75481,35.82032
100,20200103173727,20200103173733,7,어린이회관앞,128.62502,35.8469
남산1,20200103173729,20200103173744,16,갑제삼거리(경산방향),128.76963,35.815
남천1,20200103173731,20200103173802,32,협석(경산방향),128.7315,35.78832
990,20200103173733,20200103173803,32,태왕드림하이츠 앞,128.75312,35.82145
818,20200103173733,20200103173742,9,대구대서문 건너,128.84341,35.89856
818,20200103173733,20200103173754,22,동촌역(신길)1,128.65342,35.88664
818,20200103173734,20200103173739,6,청천주유소 건너,128.76239,35.8784
990,20200103173738,20200103173813,36,중앙초교 건너,128.73228,35.82159
경산1-1,20200103173738,20200103173747,9,사동우방A 건너,128.75652,35.81373
918,20200103173739,20200103173747,8,문명고(백자로),128.74589,35.80695
991,20200103173739,20200103173914,99,정평역4번출구,128.73073,35.83419
남산2,20200103173740,20200103173749,9,김전1리,128.86658,35.73699
100,20200103173740,20200103173753,14,계양주공아파트 앞,128.75333,35.81945
818,20200103173740,20200103173802,23,아양교1,128.64249,35.88988
100,20200103173742,20200103173825,44,사월역(2번출구),128.71409,35.83718
918,20200103173742,20200103173749,7,영남신학대학,128.81832,35.88237
100,20200103173743,20200103173809,27,도시철도담티역(3번출구),128.65329,35.85502
399,20200103173743,20200103173752,9,고산역화성파크드림 건너,128.70053,35.84205
399,20200103173743,20200103173752,10,덕천1리(용성방향),128.88283,35.79562
남천1,20200103173743,20200103173831,49,중앙초교 건너,128.73227,35.82164
818,20200103173743,20200103173814,32,백자맨션앞,128.67594,35.87792
109,20200103173744,20200103173757,14,가일리(영대방향),128.7844,35.84376
남천1,20200103173745,20200103173830,47,산전리마을회관,128.71607,35.78487
818,20200103173746,20200103173755,10,동부고교건너,128.71718,35.87198
용성1,20200103173748,20200103173757,9,도덕교(용성방향),128.8769,35.80593
990,20200103173748,20200103173821,34,수성구청앞,128.62846,35.85864
991,20200103173749,20200103173808,20,북부동행정복지센터,128.74489,35.834
100,20200103173750,20200103173818,29,대구고용노동청건너,128.62529,35.84967
818,20200103173750,20200103173822,33,청천역(하양방향),128.76532,35.8797
100,20200103173751,20200103173816,26,신매광장건너,128.70771,35.84014
399,20200103173751,20200103173820,30,영남일보건너,128.62691,35.86853
경산1-1,20200103173754,20200103173811,18,사동중,128.75758,35.81502
818,20200103173757,20200103173803,6,대구대(정문2건너),128.84678,35.89718
399,20200103173801,20200103173859,60,자인정류장,128.8257,35.81691
818,20200103173801,20200103173809,8,은호2리(대구방향),128.78361,35.89335
109,20200103173803,20200103173815,13,(주)한성 앞,128.78043,35.83958
818,20200103173803,20200103173856,55,안심역(5번출구),128.73543,35.87189
경산1-1,20200103173806,20200103173809,6,한의대(경산방향),128.77727,35.79802
100,20200103173807,20200103173855,50,사동부영1차A 건너,128.76112,35.81257
918,20200103173807,20200103173923,78,경산시장 건너(대구은행),128.73664,35.82379
818,20200103173807,20200103173817,11,대구대정문 건너,128.84852,35.89702
818,20200103173807,20200103173815,9,부기2리,128.82428,35.90349
압량1,20200103173808,20200103173816,8,자인부대,128.81624,35.82605
918,20200103173808,20200103173838,31,진량우방A,128.819,35.87976
109,20200103173809,20200103173833,25,가일보건진료소 건너,128.78448,35.84198
남산1,20200103173809,20200103173818,9,경북권역재활병원 건너,128.76626,35.81615
818,20200103173809,20200103173837,29,영남일보건너,128.62692,35.86855
918,20200103173810,20200103173835,25,인안복지회관입구(하양방향),128.78699,35.86473
남천1,20200103173812,20200103173837,26,롯데시네마,128.73418,35.83451
399,20200103173813,20200103173836,24,중앙초교,128.73333,35.82213
809,20200103173814,20200103173850,36,백천주공A(경산방향),128.73976,35.80413
399,20200103173817,20200103173843,27,자인면사무소,128.82401,35.82049
990,20200103173818,20200103173850,33,등기소,128.75902,35.81844
818,20200103173821,20200103173830,9,입석중학교앞,128.64431,35.89145
818,20200103173822,20200103173829,7,대구대종점 건너,128.85057,35.89703
809,20200103173824,20200103173923,61,압량신협,128.75809,35.84017
991,20200103173824,20200103173902,39,2호선반월당역2,128.59486,35.86511
990,20200103173825,20200103173832,7,대륜중고등학교건너,128.65869,35.85333
918,20200103173827,20200103173834,8,팰리스부영 2단지A 건너,128.74978,35.80685
100,20200103173828,20200103173836,8,대륜중고등학교앞,128.65672,35.85354
818,20200103173829,20200103173835,6,대림육교2,128.74189,35.87248
818,20200103173829,20200103173855,27,동촌화성타운건너,128.64845,35.88941
990,20200103173830,20200103173953,86,자인정류장,128.82567,35.81687
818,20200103173830,20200103173849,20,대구대종점,128.85164,35.89708
990,20200103173832,20200103173854,23,경산중고등학교 앞,128.74897,35.82299
남산1,20200103173833,20200103173841,8,사동원룸단지(경산방향),128.76294,35.81694
990,20200103173834,20200103174040,130,경산시장,128.73476,35.82283
399,20200103173836,20200103173905,31,상공회의소건너,128.62597,35.87079
남천1,20200103173836,20200103173856,21,영남외대종합복지관 건너,128.73424,35.79199
818,20200103173836,20200103173842,7,남하2리(대구방향),128.77985,35.89017
399,20200103173837,20200103173850,14,당리리(용성방향),128.8773,35.79333
818,20200103173837,20200103173914,38,동촌화성타운앞,128.6465,35.89029
남천1,20200103173838,20200103173845,7,영대교(대구방향),128.73311,35.83423
818,20200103173839,20200103173949,73,동부경찰서건너,128.72175,35.87187
818,20200103173840,20200103173900,21,용계역(2번출구),128.67996,35.87667
399,20200103173841,20200103173909,30,사동중 건너,128.76007,35.81443
809,20200103173844,20200103173944,62,정평역1번출구(현대타운),128.7277,35.83429
990,20200103173844,20200103173919,36,사월역(4번출구),128.7174,35.83611
109,20200103173845,20200103173900,15,가일보건진료소 앞,128.7835,35.84101
399,20200103173845,20200103173903,19,방공포병학교앞,128.66864,35.84831
압량1,20200103173846,20200103173855,10,경북자동차고,128.81974,35.82219
990,20200103173848,20200103173911,24,경대사대부설고등학교앞,128.59976,35.86369
818,20200103173848,20200103173915,28,상공회의소건너,128.62606,35.87082
918,20200103173849,20200103173932,44,현흥초교 건너,128.7728,35.86322
남천1,20200103173849,20200103174059,135,경산시장,128.73476,35.82294
100,20200103173850,20200103173935,46,사동우방A,128.75736,35.81497
109,20200103173850,20200103173937,49,태왕드림하이츠 앞,128.75312,35.82143
399,20200103173851,20200103173931,41,이마트경산점,128.71735,35.83645
918,20200103173851,20200103173923,31,압량윤성3차A,128.7889,35.86586
818,20200103173852,20200103173858,6,사복동입구교차로건너,128.74688,35.87191
990,20200103173854,20200103173925,32,수성경찰서앞,128.63214,35.85862
남산1,20200103173854,20200103173901,7,등기소 건너,128.75989,35.81817
990,20200103173855,20200103173908,13,도시철도담티역(1번출구),128.65452,35.85473
818,20200103173856,20200103173904,8,대구대(정문1),128.85058,35.89704
809,20200103173857,20200103173906,10,백천부영 초록마을(경산방향),128.74013,35.8057
918,20200103173857,20200103173904,8,사동고등학교 건너,128.75216,35.80751
109,20200103173900,20200103173910,11,(주)한성 건너,128.78202,35.84007
818,20200103173901,20200103173920,20,용계삼거리1,128.68529,35.87525
399,20200103173902,20200103173938,37,고산2동행정복지센터앞,128.69548,35.84308
399,20200103173903,20200103173943,42,국민건강보험공단(경산역),128.73049,35.82079
990,20200103173906,20200103173913,7,사동원룸단지(자인방향),128.76195,35.81717
남천1,20200103173906,20200103173932,27,서부2동행정복지센터(옥산2지구),128.72584,35.82597
818,20200103173908,20200103173946,39,송정삼거리3,128.73322,35.87134
818,20200103173909,20200103173915,6,청천초교 건너,128.77312,35.88317
남천1,20200103173911,20200103173953,44,정평역4번출구,128.7307,35.83421
818,20200103173912,20200103173921,9,용계삼거리2,128.68247,35.87591
100,20200103173913,20200103173919,6,담티고개1,128.66427,35.85122
109,20200103173914,20200103173933,20,가일리(신촌방향),128.78468,35.84243
100,20200103173916,20200103173924,9,담티고개2,128.66592,35.85063
남산2,20200103173917,20200103173924,8,학일온천,128.87568,35.72972
100,20200103173919,20200103173933,14,사동동산아파트 건너,128.75139,35.81604
990,20200103173924,20200103173930,7,경북권역재활병원,128.76461,35.81619
990,20200103173924,20200103174037,76,수성대학교건너,128.65204,35.85603
818,20200103173927,20200103173935,9,대구대삼거리(대구대방향),128.8253,35.901
100,20200103173928,20200103173936,8,시립박물관 건너,128.76406,35.81336
918,20200103173929,20200103174004,36,진량읍사무소 건너,128.81827,35.87514
399,20200103173930,20200103173936,7,동부소방서건너,128.62568,35.87455
818,20200103173930,20200103173937,7,대구대(정문2),128.84785,35.89702
100,20200103173934,20200103174034,63,경산시장 건너(대구은행),128.73668,35.82371
818,20200103173935,20200103173942,7,동부소방서건너,128.62562,35.87457
818,20200103173935,20200103173958,24,입석중학교건너,128.64624,35.89067
용성1,20200103173936,20200103173950,14,고죽2리(고죽방향),128.86925,35.80236
100,20200103173938,20200103173950,13,사동초원파크 건너,128.7508,35.81497
399,20200103173938,20200103173954,16,용성중 건너,128.87452,35.793
991,20200103173938,20200103174210,158,정평역1번출구(현대타운),128.72763,35.83425
압량1,20200103173940,20200103174026,48,자인면사무소 건너,128.82339,35.82058
100,20200103173940,20200103173958,19,이마트경산점,128.71741,35.83649
100,20200103173942,20200103174026,45,수성구민운동장앞,128.62552,35.85259
809,20200103173942,20200103174000,19,압량읍사무소 건너,128.75985,35.84207
818,20200103173942,20200103173958,17,동촌역(신길)2,128.65055,35.88803
818,20200103173942,20200103173952,10,용계역(1번출구),128.68141,35.8764
100,20200103173943,20200103173952,9,방공포병학교앞,128.66867,35.84827
818,20200103173946,20200103174009,23,상림리,128.83427,35.90093
990,20200103173947,20200103173953,6,갑제삼거리(자인방향),128.76768,35.81558
경산1-1,20200103173947,20200103173956,10,남방천교(경산방향),128.77396,35.80055
818,20200103173947,20200103173953,7,남하2리(하양방향),128.77895,35.88864
918,20200103173948,20200103174036,50,중앙초교,128.7333,35.82217
399,20200103173949,20200103173959,10,자인시장입구(경산방향),128.82129,35.81785
100,20200103173954,20200103174014,21,경북권역재활병원,128.76479,35.81547
399,20200103173955,20200103174002,7,용성초교,128.87342,35.79316
918,20200103173955,20200103174020,26,사동부영6차 건너,128.75418,35.81032
818,20200103173955,20200103174014,20,대구지방법원등기국앞,128.63423,35.87847
100,20200103173956,20200103174012,17,대구농업마이스터고건너,128.70333,35.84134
109,20200103173956,20200103174006,10,내리건너(신촌방향),128.78475,35.8448
990,20200103173956,20200103174017,22,경산보건소,128.74418,35.8238
818,20200103173957,20200103174023,27,녹원맨션2,128.73038,35.87172
109,20200103174000,20200103174015,15,신대2리구판장 건너,128.77629,35.83776
남산1,20200103174000,20200103174031,33,동부동행정복지센터 건너,128.75589,35.82001
남천1,20200103174001,20200103174013,12,옥산2지구주차장,128.72655,35.82741
818,20200103174002,20200103174032,31,대구대서문,128.84324,35.89878
818,20200103174002,20200103174008,6,숙천동 건너,128.75649,35.87573
818,20200103174004,20200103174017,13,LG물류센터건너,128.68958,35.87413
990,20200103174005,20200103174028,24,시지보성아파트앞,128.71286,35.83788
100,20200103174008,20200103174046,40,대륜중고등학교건너,128.65869,35.85332
399,20200103174010,20200103174018,8,계정숲,128.81966,35.81639
818,20200103174012,20200103174035,24,백자맨션건너,128.67831,35.87736
남산2,20200103174014,20200103174019,5,동곡2리,128.88353,35.72215
100,20200103174015,20200103174036,22,연호동화훼단지1,128.67313,35.8457
100,20200103174015,20200103174024,9,소라아파트 건너1,128.75234,35.81415
100,20200103174016,20200103174052,37,사동성당네거리(대구방향),128.75551,35.813
818,20200103174016,20200103174046,31,은호2리(하양방향),128.78278,35.89256
399,20200103174018,20200103174133,78,고산농협창고건너,128.69027,35.84281
경산1-1,20200103174020,20200103174031,11,점촌네거리(경산방향),128.7725,35.80091
918,20200103174025,20200103174034,9,선화2리(진량방향),128.7978,35.8728
남천1,20200103174025,20200103174035,10,백천2동(경산방향),128.73675,35.79979
990,20200103174028,20200103174049,21,평산동(남성초등학교 건너),128.77374,35.81305
818,20200103174028,20200103174048,21,홈플러스동촌점건너,128.65565,35.8852
818,20200103174028,20200103174033,5,청천주유소 건너,128.76242,35.87842
100,20200103174029,20200103174041,13,사동성당네거리(한의대방향),128.75402,35.81345
399,20200103174030,20200103174043,13,미산리(자인방향),128.87217,35.79577
399,20200103174031,20200103174134,66,옥산네거리(대구방향),128.72752,35.82265
109,20200103174032,20200103174100,29,경산중고등학교 앞,128.74891,35.82299
100,20200103174033,20200103174057,25,고산역화성파크드림 건너,128.70051,35.84208
918,20200103174034,20200103174059,26,진량고,128.8127,35.87471
818,20200103174036,20200103174131,57,녹원맨션1,128.72787,35.87177
109,20200103174038,20200103174103,26,신대삼거리(영대방향),128.77414,35.83571
100,20200103174039,20200103174051,13,점촌(경산방향),128.77217,35.80199
818,20200103174039,20200103174044,5,청천역(하양방향),128.76523,35.87968
용성1,20200103174041,20200103174051,11,고죽1리(고죽방향),128.86533,35.80662
399,20200103174041,20200103174114,34,사동부영1차A 건너,128.76116,35.81262
경산1-1,20200103174041,20200103174113,33,사동부영1차A 건너,128.76114,35.81262
399,20200103174043,20200103174109,27,경남신성A 건너,128.72289,35.83237
918,20200103174043,20200103174116,34,사동휴먼시아1차 건너,128.75799,35.8083
남천1,20200103174043,20200103174055,12,옥산현대A,128.72907,35.82844
818,20200103174043,20200103174104,22,상림리 건너,128.83165,35.90189
918,20200103174045,20200103174110,26,장산중,128.7298,35.81844
399,20200103174047,20200103174053,6,농업기술센터,128.81459,35.81551
818,20200103174047,20200103174114,28,동구기억쉼터 앞,128.63808,35.87798
991,20200103174050,20200103174140,52,영남대 앞,128.75359,35.83648
809,20200103174055,20200103174105,11,부적주공A 건너,128.76207,35.84603
990,20200103174057,20200103174127,31,경신고등학교앞,128.63701,35.85878
100,20200103174058,20200103174121,24,중앙초교,128.73339,35.8221
100,20200103174058,20200103174107,9,소라아파트 앞,128.75387,35.81362
918,20200103174058,20200103174128,31,국민건강보험공단(경산역),128.73048,35.82086
남산1,20200103174058,20200103174124,27,태왕드림하이츠 앞,128.75312,35.82137
남천1,20200103174058,20200103174104,6,대명2리(청도방향),128.72115,35.77678
용성1,20200103174059,20200103174125,27,고죽종점,128.86509,35.80784
818,20200103174059,20200103174122,24,동부경찰서앞,128.72407,35.87184
남천1,20200103174100,20200103174120,21,신나리A,128.7388,35.80282
100,20200103174101,20200103174128,28,그랜드호텔건너,128.62592,35.8566
압량1,20200103174102,20200103174129,28,임당역3번출구,128.74103,35.83394
399,20200103174102,20200103174108,7,울옥리(용성방향),128.82946,35.81324
990,20200103174103,20200103174133,31,구.남부정류장앞1,128.64901,35.85769
990,20200103174105,20200103174119,15,자인면사무소,128.82404,35.82046
399,20200103174106,20200103174259,118,동대구역복합환승센터건너,128.62927,35.87734
100,20200103174111,20200103174135,25,점촌입구(경산방향),128.77214,35.80416
818,20200103174111,20200103174126,16,방촌치안센터앞,128.67317,35.87889
100,20200103174112,20200103174136,25,도시철도담티역(1번출구),128.65454,35.85471
818,20200103174115,20200103174146,32,해안역(3번출구),128.65894,35.88352
399,20200103174117,20200103174126,9,계남입구(경산방향),128.80975,35.81538
990,20200103174118,20200103174236,81,신천입구(자인방향),128.77931,35.8117
109,20200103174120,20200103174131,11,신촌리마을회관 앞,128.78843,35.85017
109,20200103174121,20200103174133,12,감못 건너,128.77189,35.83415
399,20200103174123,20200103174135,12,사동우방A후문 건너,128.75761,35.81534
399,20200103174124,20200103174131,7,오산입구(자인방향),128.86664,35.79472
809,20200103174124,20200103174151,28,경남신성A 건너,128.72288,35.83241
818,20200103174124,20200103174129,5,은호1리국군대구병원 건너,128.7896,35.89665
818,20200103174125,20200103174135,10,진량우방A 건너,128.81924,35.87835
용성1,20200103174126,20200103174213,49,고죽종점(용성방향),128.8648,35.80836
809,20200103174130,20200103174139,8,부적2리 건너,128.76364,35.84894
100,20200103174132,20200103174202,31,경남신성A 건너,128.72289,35.83239
남천1,20200103174132,20200103174139,7,신석(청도방향),128.72353,35.77159
990,20200103174133,20200103174200,28,방천시장(김광석길)앞,128.60554,35.86245
918,20200103174135,20200103174208,35,압량신협,128.75815,35.84015
109,20200103174136,20200103174211,36,경산보건소,128.74417,35.82375
809,20200103174136,20200103174159,23,경산중앙병원후문,128.73965,35.80818
818,20200103174137,20200103174158,22,대구대삼거리(대구방향),128.82661,35.9016
399,20200103174139,20200103174151,13,대공원역(5번출구),128.68076,35.84237
399,20200103174139,20200103174206,28,서부2동행정복지센터 건너(옥산2지구),128.72468,35.82802
818,20200103174139,20200103174153,14,상림리,128.83426,35.9009
